mean_accuracy,std_accuracy,robust_score,params_json,fold_scores_json
0.8275228589960874,0.023864128144899067,0.8191704141453727,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 1.0, ""subsample"": 0.95}","[0.8324022346368715, 0.797752808988764, 0.8146067415730337, 0.8146067415730337, 0.8595505617977528, 0.8435754189944135, 0.8314606741573034, 0.8146067415730337, 0.8314606741573034, 0.8426966292134831, 0.8379888268156425, 0.7752808988764045, 0.8089887640449438, 0.8314606741573034, 0.8764044943820225]"
0.8282572761701504,0.025987264993668085,0.8191617334223666,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 220, ""reg_alpha"": 0.2, ""reg_lambda"": 1.0, ""subsample"": 0.8}","[0.8547486033519553, 0.7865168539325843, 0.8146067415730337, 0.848314606741573, 0.8370786516853933, 0.8659217877094972, 0.8595505617977528, 0.8089887640449438, 0.8314606741573034, 0.8089887640449438, 0.8324022346368715, 0.7696629213483146, 0.8258426966292135, 0.8314606741573034, 0.848314606741573]"
0.8282761073797417,0.02605298802695358,0.819157561570308,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.8}","[0.8324022346368715, 0.797752808988764, 0.8033707865168539, 0.8314606741573034, 0.8651685393258427, 0.8324022346368715, 0.8258426966292135, 0.8146067415730337, 0.8314606741573034, 0.848314606741573, 0.8379888268156425, 0.7752808988764045, 0.8146067415730337, 0.8258426966292135, 0.8876404494382022]"
0.8286443621450842,0.02711770819092409,0.8191531642782608,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 4.0, ""subsample"": 0.95}","[0.8435754189944135, 0.8089887640449438, 0.7921348314606742, 0.8370786516853933, 0.8370786516853933, 0.8268156424581006, 0.8426966292134831, 0.8033707865168539, 0.8426966292134831, 0.8314606741573034, 0.8491620111731844, 0.7752808988764045, 0.8089887640449438, 0.8370786516853933, 0.8932584269662921]"
0.8286464545017054,0.027186389029957802,0.8191312183412202,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 1.0, ""subsample"": 0.95}","[0.8324022346368715, 0.8033707865168539, 0.797752808988764, 0.8202247191011236, 0.8651685393258427, 0.8435754189944135, 0.8314606741573034, 0.8146067415730337, 0.8370786516853933, 0.8370786516853933, 0.8379888268156425, 0.7752808988764045, 0.8089887640449438, 0.8314606741573034, 0.8932584269662921]"
0.8312514384951772,0.034636453388440284,0.8191286798092231,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 220, ""reg_alpha"": 0.2, ""reg_lambda"": 4.0, ""subsample"": 0.95}","[0.8379888268156425, 0.8033707865168539, 0.7808988764044944, 0.8426966292134831, 0.8370786516853933, 0.8603351955307262, 0.8651685393258427, 0.7921348314606742, 0.848314606741573, 0.8426966292134831, 0.8603351955307262, 0.7584269662921348, 0.8089887640449438, 0.8370786516853933, 0.8932584269662921]"
0.8282781997363631,0.026280627528887095,0.8190799801012526,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 4.0, ""subsample"": 0.95}","[0.8324022346368715, 0.8033707865168539, 0.8146067415730337, 0.8258426966292135, 0.8651685393258427, 0.8268156424581006, 0.8314606741573034, 0.8146067415730337, 0.8314606741573034, 0.8314606741573034, 0.8379888268156425, 0.7808988764044944, 0.8033707865168539, 0.8258426966292135, 0.898876404494382]"
0.8282802920929844,0.0263461807306012,0.8190591288372739,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 4.0, ""subsample"": 0.95}","[0.8324022346368715, 0.8033707865168539, 0.8146067415730337, 0.8258426966292135, 0.8651685393258427, 0.8212290502793296, 0.8314606741573034, 0.8146067415730337, 0.8314606741573034, 0.8314606741573034, 0.8379888268156425, 0.7808988764044944, 0.8033707865168539, 0.8314606741573034, 0.898876404494382]"
0.8297512187977318,0.030736875870734228,0.8189933122429749,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 220, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.8}","[0.8435754189944135, 0.7921348314606742, 0.8033707865168539, 0.8426966292134831, 0.8314606741573034, 0.8715083798882681, 0.8651685393258427, 0.797752808988764, 0.848314606741573, 0.8258426966292135, 0.8491620111731844, 0.7640449438202247, 0.8089887640449438, 0.8258426966292135, 0.8764044943820225]"
0.8293808716757685,0.02968362882882144,0.818991601585681,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 220, ""reg_alpha"": 0.2, ""reg_lambda"": 1.0, ""subsample"": 0.95}","[0.8435754189944135, 0.7921348314606742, 0.8089887640449438, 0.8426966292134831, 0.8426966292134831, 0.8715083798882681, 0.8707865168539326, 0.8033707865168539, 0.8314606741573034, 0.8089887640449438, 0.8379888268156425, 0.7696629213483146, 0.8089887640449438, 0.8314606741573034, 0.8764044943820225]"
0.8275270437093297,0.02444745775285063,0.818970433495832,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 4.0, ""subsample"": 0.8}","[0.8324022346368715, 0.797752808988764, 0.8089887640449438, 0.8202247191011236, 0.8707865168539326, 0.8324022346368715, 0.8258426966292135, 0.8089887640449438, 0.8314606741573034, 0.8370786516853933, 0.8379888268156425, 0.7808988764044944, 0.8202247191011236, 0.8258426966292135, 0.8820224719101124]"
0.8301236582763166,0.03193635298213273,0.8189459347325702,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 220, ""reg_alpha"": 0.2, ""reg_lambda"": 1.0, ""subsample"": 0.95}","[0.8379888268156425, 0.8033707865168539, 0.8033707865168539, 0.8426966292134831, 0.8258426966292135, 0.8603351955307262, 0.8651685393258427, 0.7921348314606742, 0.8426966292134831, 0.8258426966292135, 0.8715083798882681, 0.7584269662921348, 0.8033707865168539, 0.8426966292134831, 0.8764044943820225]"
0.8275249513527084,0.024631467425638466,0.8189039377537349,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 4.0, ""subsample"": 0.8}","[0.8324022346368715, 0.797752808988764, 0.797752808988764, 0.8314606741573034, 0.8651685393258427, 0.8435754189944135, 0.8258426966292135, 0.8089887640449438, 0.8258426966292135, 0.8370786516853933, 0.8324022346368715, 0.7808988764044944, 0.8258426966292135, 0.8258426966292135, 0.8820224719101124]"
0.8301278429895592,0.03225342695239167,0.8188391435562221,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.8}","[0.8435754189944135, 0.7921348314606742, 0.797752808988764, 0.8539325842696629, 0.8370786516853933, 0.8547486033519553, 0.8707865168539326, 0.797752808988764, 0.8258426966292135, 0.848314606741573, 0.8603351955307262, 0.7584269662921348, 0.8089887640449438, 0.8258426966292135, 0.8764044943820225]"
0.8275249513527085,0.0248864191104855,0.8188147046640386,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 4.0, ""subsample"": 0.95}","[0.8324022346368715, 0.797752808988764, 0.8089887640449438, 0.8202247191011236, 0.8651685393258427, 0.8324022346368715, 0.8314606741573034, 0.8089887640449438, 0.8258426966292135, 0.848314606741573, 0.8435754189944135, 0.7808988764044944, 0.8089887640449438, 0.8258426966292135, 0.8820224719101124]"
0.829753311154353,0.0312727518034301,0.8188078480231525,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 220, ""reg_alpha"": 0.0, ""reg_lambda"": 4.0, ""subsample"": 0.8}","[0.8379888268156425, 0.797752808988764, 0.7921348314606742, 0.848314606741573, 0.8370786516853933, 0.8603351955307262, 0.8539325842696629, 0.797752808988764, 0.8426966292134831, 0.8258426966292135, 0.8603351955307262, 0.7584269662921348, 0.8146067415730337, 0.8370786516853933, 0.8820224719101124]"
0.8278973908312933,0.025988602743356168,0.8188013798711187,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.95}","[0.8324022346368715, 0.8033707865168539, 0.797752808988764, 0.8202247191011236, 0.8595505617977528, 0.8435754189944135, 0.8258426966292135, 0.8146067415730337, 0.8370786516853933, 0.8426966292134831, 0.8379888268156425, 0.7752808988764045, 0.8089887640449438, 0.8314606741573034, 0.8876404494382022]"
0.8271525118741236,0.02390493988800795,0.8187857829133208,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 4.0, ""subsample"": 0.8}","[0.8324022346368715, 0.797752808988764, 0.797752808988764, 0.8314606741573034, 0.8595505617977528, 0.8379888268156425, 0.8314606741573034, 0.8089887640449438, 0.8258426966292135, 0.8370786516853933, 0.8324022346368715, 0.7808988764044944, 0.8258426966292135, 0.8258426966292135, 0.8820224719101124]"
0.8286422697884629,0.028342916051334613,0.8187222491704957,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 220, ""reg_alpha"": 0.2, ""reg_lambda"": 1.0, ""subsample"": 0.8}","[0.8379888268156425, 0.797752808988764, 0.8089887640449438, 0.8314606741573034, 0.8426966292134831, 0.8324022346368715, 0.8539325842696629, 0.8089887640449438, 0.8314606741573034, 0.8314606741573034, 0.8547486033519553, 0.7696629213483146, 0.797752808988764, 0.8370786516853933, 0.8932584269662921]"
0.8271483271608813,0.024280689642464305,0.8186500857860187,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.95}","[0.8324022346368715, 0.8033707865168539, 0.8089887640449438, 0.8146067415730337, 0.8595505617977528, 0.8435754189944135, 0.8258426966292135, 0.8146067415730337, 0.8314606741573034, 0.8314606741573034, 0.8379888268156425, 0.7752808988764045, 0.8089887640449438, 0.8370786516853933, 0.8820224719101124]"
0.827152511874124,0.02433624510540899,0.8186348260872308,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.95}","[0.8268156424581006, 0.8146067415730337, 0.8089887640449438, 0.8314606741573034, 0.8370786516853933, 0.8268156424581006, 0.848314606741573, 0.8146067415730337, 0.8426966292134831, 0.8202247191011236, 0.8491620111731844, 0.7696629213483146, 0.8033707865168539, 0.8314606741573034, 0.8820224719101124]"
0.8282635532400143,0.02753565289721669,0.8186260747259885,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 4.0, ""subsample"": 0.8}","[0.8379888268156425, 0.7921348314606742, 0.8033707865168539, 0.8370786516853933, 0.8370786516853933, 0.8491620111731844, 0.848314606741573, 0.797752808988764, 0.8426966292134831, 0.8370786516853933, 0.8491620111731844, 0.7696629213483146, 0.8089887640449438, 0.8314606741573034, 0.8820224719101124]"
0.8278932061180507,0.026644518113392895,0.8185676247783632,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 1.0, ""subsample"": 0.95}","[0.8268156424581006, 0.8089887640449438, 0.8033707865168539, 0.8314606741573034, 0.8370786516853933, 0.8379888268156425, 0.848314606741573, 0.8146067415730337, 0.8426966292134831, 0.8202247191011236, 0.8603351955307262, 0.7696629213483146, 0.8033707865168539, 0.8258426966292135, 0.8876404494382022]"
0.8293704098926622,0.03091020626085266,0.8185518377013637,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.8}","[0.8491620111731844, 0.7921348314606742, 0.7865168539325843, 0.848314606741573, 0.8426966292134831, 0.8715083798882681, 0.8426966292134831, 0.797752808988764, 0.8370786516853933, 0.8202247191011236, 0.8603351955307262, 0.7752808988764045, 0.8089887640449438, 0.8258426966292135, 0.8820224719101124]"
0.8282719226664994,0.028020568014257955,0.8184647238615091,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 220, ""reg_alpha"": 0.0, ""reg_lambda"": 4.0, ""subsample"": 0.8}","[0.8324022346368715, 0.8033707865168539, 0.8033707865168539, 0.8314606741573034, 0.8595505617977528, 0.8324022346368715, 0.848314606741573, 0.797752808988764, 0.8370786516853933, 0.8314606741573034, 0.8491620111731844, 0.7696629213483146, 0.8033707865168539, 0.8370786516853933, 0.8876404494382022]"
0.8267800723955392,0.023775396452588644,0.8184586836371331,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 4.0, ""subsample"": 0.8}","[0.8324022346368715, 0.797752808988764, 0.8146067415730337, 0.8202247191011236, 0.8707865168539326, 0.8268156424581006, 0.8314606741573034, 0.8089887640449438, 0.8258426966292135, 0.8370786516853933, 0.8379888268156425, 0.7808988764044944, 0.8089887640449438, 0.8314606741573034, 0.8764044943820225]"
0.8278890214048081,0.02714381963281723,0.8183886845333221,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 4.0, ""subsample"": 0.95}","[0.8435754189944135, 0.8089887640449438, 0.7865168539325843, 0.8370786516853933, 0.8426966292134831, 0.8491620111731844, 0.8314606741573034, 0.8033707865168539, 0.848314606741573, 0.8258426966292135, 0.8435754189944135, 0.7752808988764045, 0.8089887640449438, 0.8258426966292135, 0.8876404494382022]"
0.8271462348042601,0.025310405813024642,0.8182875927697014,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.95}","[0.8324022346368715, 0.797752808988764, 0.8146067415730337, 0.8202247191011236, 0.8651685393258427, 0.8491620111731844, 0.8258426966292135, 0.8146067415730337, 0.8314606741573034, 0.8314606741573034, 0.8379888268156425, 0.7752808988764045, 0.8033707865168539, 0.8258426966292135, 0.8820224719101124]"
0.8278890214048081,0.02745213717962314,0.81828077339194,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 4.0, ""subsample"": 0.8}","[0.8435754189944135, 0.797752808988764, 0.7865168539325843, 0.8539325842696629, 0.8426966292134831, 0.8435754189944135, 0.8426966292134831, 0.8089887640449438, 0.8370786516853933, 0.8258426966292135, 0.8491620111731844, 0.7640449438202247, 0.8146067415730337, 0.8370786516853933, 0.8707865168539326]"
0.8275291360659512,0.026496823406509665,0.8182552478736729,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 4.0, ""subsample"": 0.95}","[0.8379888268156425, 0.8033707865168539, 0.797752808988764, 0.8370786516853933, 0.8370786516853933, 0.8212290502793296, 0.8539325842696629, 0.8033707865168539, 0.8426966292134831, 0.848314606741573, 0.8379888268156425, 0.7696629213483146, 0.8089887640449438, 0.8314606741573034, 0.8820224719101124]"
0.8275186742828449,0.026470073907355597,0.8182541484152704,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 4.0, ""subsample"": 0.8}","[0.8435754189944135, 0.7921348314606742, 0.8033707865168539, 0.8426966292134831, 0.8426966292134831, 0.8212290502793296, 0.848314606741573, 0.8033707865168539, 0.8426966292134831, 0.8314606741573034, 0.8603351955307262, 0.7696629213483146, 0.8089887640449438, 0.8314606741573034, 0.8707865168539326]"
0.8264055405603331,0.023295624712445555,0.8182520719109772,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 4.0, ""subsample"": 0.8}","[0.8324022346368715, 0.797752808988764, 0.8089887640449438, 0.8258426966292135, 0.8707865168539326, 0.8268156424581006, 0.8314606741573034, 0.8146067415730337, 0.8258426966292135, 0.8258426966292135, 0.8379888268156425, 0.7808988764044944, 0.8146067415730337, 0.8258426966292135, 0.8764044943820225]"
0.8267779800389179,0.02448564242132084,0.8182080051914556,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 220, ""reg_alpha"": 0.2, ""reg_lambda"": 1.0, ""subsample"": 0.95}","[0.8324022346368715, 0.8089887640449438, 0.8089887640449438, 0.8314606741573034, 0.8370786516853933, 0.8268156424581006, 0.848314606741573, 0.8089887640449438, 0.8370786516853933, 0.8146067415730337, 0.8435754189944135, 0.7696629213483146, 0.8089887640449438, 0.8426966292134831, 0.8820224719101124]"
0.8278911137614297,0.027819133911319023,0.818154416892468,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 220, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.8}","[0.8324022346368715, 0.8033707865168539, 0.8146067415730337, 0.8370786516853933, 0.8426966292134831, 0.8547486033519553, 0.8539325842696629, 0.7921348314606742, 0.8258426966292135, 0.8258426966292135, 0.8435754189944135, 0.7696629213483146, 0.8033707865168539, 0.8314606741573034, 0.8876404494382022]"
0.8275291360659512,0.026970813181346875,0.8180893514524799,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 4.0, ""subsample"": 0.8}","[0.8324022346368715, 0.797752808988764, 0.8258426966292135, 0.8426966292134831, 0.8539325842696629, 0.8268156424581006, 0.8370786516853933, 0.8033707865168539, 0.8314606741573034, 0.8258426966292135, 0.8379888268156425, 0.7696629213483146, 0.8033707865168539, 0.8314606741573034, 0.8932584269662921]"
0.827518674282845,0.02702771681113819,0.8180589733989466,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 1.0, ""subsample"": 0.8}","[0.8324022346368715, 0.8033707865168539, 0.8089887640449438, 0.8370786516853933, 0.848314606741573, 0.8379888268156425, 0.8314606741573034, 0.8089887640449438, 0.8258426966292135, 0.8258426966292135, 0.8547486033519553, 0.7696629213483146, 0.8033707865168539, 0.8314606741573034, 0.8932584269662921]"
0.8264034482037118,0.023934229143566972,0.8180264680034633,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 4.0, ""subsample"": 0.8}","[0.8324022346368715, 0.797752808988764, 0.8089887640449438, 0.8258426966292135, 0.8707865168539326, 0.8324022346368715, 0.8258426966292135, 0.8089887640449438, 0.8258426966292135, 0.8370786516853933, 0.8379888268156425, 0.7808988764044944, 0.8089887640449438, 0.8258426966292135, 0.8764044943820225]"
0.8278869290481871,0.028291088518087013,0.8179850480668566,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.8}","[0.8379888268156425, 0.8033707865168539, 0.7921348314606742, 0.8539325842696629, 0.8314606741573034, 0.8491620111731844, 0.8539325842696629, 0.7921348314606742, 0.8370786516853933, 0.8314606741573034, 0.8547486033519553, 0.7640449438202247, 0.8146067415730337, 0.8314606741573034, 0.8707865168539326]"
0.827886929048187,0.028367017612505117,0.8179584728838102,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 4.0, ""subsample"": 0.95}","[0.8491620111731844, 0.8089887640449438, 0.7808988764044944, 0.8314606741573034, 0.8426966292134831, 0.8491620111731844, 0.8370786516853933, 0.797752808988764, 0.848314606741573, 0.8314606741573034, 0.8435754189944135, 0.7752808988764045, 0.8089887640449438, 0.8258426966292135, 0.8876404494382022]"
0.8271462348042603,0.026276584368455886,0.8179494302753008,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 4.0, ""subsample"": 0.8}","[0.8435754189944135, 0.7921348314606742, 0.8089887640449438, 0.8370786516853933, 0.8426966292134831, 0.8156424581005587, 0.8539325842696629, 0.8033707865168539, 0.8370786516853933, 0.8314606741573034, 0.8603351955307262, 0.7696629213483146, 0.8089887640449438, 0.8314606741573034, 0.8707865168539326]"
0.8290021551273199,0.03183038248035536,0.8178615212591955,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 220, ""reg_alpha"": 0.2, ""reg_lambda"": 1.0, ""subsample"": 0.8}","[0.8435754189944135, 0.7921348314606742, 0.797752808988764, 0.848314606741573, 0.8314606741573034, 0.8715083798882681, 0.8651685393258427, 0.797752808988764, 0.8370786516853933, 0.8258426966292135, 0.8491620111731844, 0.7640449438202247, 0.8033707865168539, 0.8258426966292135, 0.8820224719101124]"
0.8286318080053565,0.030812378925556556,0.8178474753814117,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 1.0, ""subsample"": 0.8}","[0.8435754189944135, 0.797752808988764, 0.7752808988764045, 0.848314606741573, 0.8202247191011236, 0.8547486033519553, 0.8539325842696629, 0.8033707865168539, 0.8426966292134831, 0.8426966292134831, 0.8547486033519553, 0.7696629213483146, 0.8089887640449438, 0.8314606741573034, 0.8820224719101124]"
0.8271504195175027,0.026585130329557075,0.8178456239021576,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 1.0, ""subsample"": 0.95}","[0.8324022346368715, 0.8033707865168539, 0.8033707865168539, 0.8146067415730337, 0.8651685393258427, 0.8379888268156425, 0.8258426966292135, 0.8146067415730337, 0.8314606741573034, 0.8314606741573034, 0.8379888268156425, 0.7752808988764045, 0.8089887640449438, 0.8314606741573034, 0.8932584269662921]"
0.8275249513527088,0.027687933409784198,0.8178341746592843,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 220, ""reg_alpha"": 0.2, ""reg_lambda"": 1.0, ""subsample"": 0.8}","[0.8324022346368715, 0.8089887640449438, 0.8202247191011236, 0.8314606741573034, 0.8539325842696629, 0.8324022346368715, 0.848314606741573, 0.7921348314606742, 0.8258426966292135, 0.8202247191011236, 0.8435754189944135, 0.7696629213483146, 0.8033707865168539, 0.8370786516853933, 0.8932584269662921]"
0.8260289163685057,0.023451692123653122,0.8178208241252272,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 4.0, ""subsample"": 0.8}","[0.8324022346368715, 0.797752808988764, 0.797752808988764, 0.8258426966292135, 0.8651685393258427, 0.8379888268156425, 0.8258426966292135, 0.8089887640449438, 0.8258426966292135, 0.8314606741573034, 0.8324022346368715, 0.7808988764044944, 0.8258426966292135, 0.8258426966292135, 0.8764044943820225]"
0.8293808716757683,0.033039714581755246,0.817816971572154,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 220, ""reg_alpha"": 0.2, ""reg_lambda"": 4.0, ""subsample"": 0.8}","[0.8324022346368715, 0.7865168539325843, 0.7921348314606742, 0.848314606741573, 0.8370786516853933, 0.8603351955307262, 0.8595505617977528, 0.797752808988764, 0.8426966292134831, 0.8258426966292135, 0.8603351955307262, 0.7584269662921348, 0.8146067415730337, 0.8370786516853933, 0.8876404494382022]"
